"COU","Country","PER","Periods","IND","Indicator","GEN","Gender","AGE","Age Group","VAL","Value","Value","Flag Codes","Flags"
"ISL","Iceland","TIME06","2006","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",-0.08,,
"ISL","Iceland","TIME06","2006","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.24,,
"ISL","Iceland","TIME07","2007","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.1,,
"ISL","Iceland","TIME08","2008","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.19,,
"ISL","Iceland","TIME08","2008","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",-0.07,,
"ISL","Iceland","TIME08","2008","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.46,,
"ISL","Iceland","TIME09","2009","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.08,,
"ISL","Iceland","TIME09","2009","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",-0.08,,
"ISL","Iceland","TIME09","2009","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.24,,
"ISL","Iceland","TIME10","2010","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.35,,
"ISL","Iceland","TIME10","2010","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",-0.04,,
"ISL","Iceland","TIME10","2010","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.74,,
"ISL","Iceland","TIME12","2012","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.1,,
"ISL","Iceland","TIME12","2012","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",-0.09,,
"ISL","Iceland","TIME12","2012","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.29,,
"ISL","Iceland","TIME13","2013","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.13,,
"ISL","Iceland","TIME13","2013","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",-0.12,,
"ISL","Iceland","TIME13","2013","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.38,,
"ISL","Iceland","TIME14","2014","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.07,,
"ISL","Iceland","TIME15","2015","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.06,,
"ISL","Iceland","TIME15","2015","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",-0.05,,
"ISL","Iceland","TIME15","2015","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.16,,
"ISL","Iceland","TIME16","2016","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.02,,
"ISL","Iceland","TIME17","2017","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.06,,
"ISL","Iceland","TIME00","2000","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0,,
"ISL","Iceland","TIME01","2001","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0,,
"ISL","Iceland","TIME02","2002","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0,,
"ISL","Iceland","TIME03","2003","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0,,
"ISL","Iceland","TIME04","2004","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.03,,
"ISL","Iceland","TIME05","2005","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.08,,
"ISL","Iceland","TIME05","2005","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",-0.08,,
"ISL","Iceland","TIME05","2005","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.24,,
"ISL","Iceland","TIME06","2006","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.03,,
"ISL","Iceland","TIME07","2007","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.07,,
"ISL","Iceland","TIME08","2008","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.19,,
"ISL","Iceland","TIME08","2008","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",-0.07,,
"ISL","Iceland","TIME08","2008","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.46,,
"ISL","Iceland","TIME09","2009","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.12,,
"ISL","Iceland","TIME10","2010","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.23,,
"ISL","Iceland","TIME10","2010","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",-0.09,,
"ISL","Iceland","TIME10","2010","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.55,,
"ISL","Iceland","TIME12","2012","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.1,,
"ISL","Iceland","TIME12","2012","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",-0.09,,
"ISL","Iceland","TIME12","2012","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.29,,
"ISL","Iceland","TIME13","2013","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.03,,
"ISL","Iceland","TIME14","2014","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.03,,
"ISL","Iceland","TIME15","2015","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.06,,
"ISL","Iceland","TIME15","2015","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",-0.05,,
"ISL","Iceland","TIME15","2015","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.16,,
"ISL","Iceland","TIME16","2016","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.02,,
"ISL","Iceland","TIME17","2017","MORTSUMS","Suicide within 30 days after discharge among patients diagnosed with a mental disorder","M","Male","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.03,,
"ISL","Iceland","TIME00","2000","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.07,,
"ISL","Iceland","TIME00","2000","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",-0.07,,
"ISL","Iceland","TIME00","2000","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","UP_CI","Upper confidence interval",0.21,,
"ISL","Iceland","TIME01","2001","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","AS_STD_RATE_CPAT","Age-sex standardised rate per 100 patients",0.1,,
"ISL","Iceland","TIME01","2001","MORTSUMD","Suicide within 1 year after discharge among patients diagnosed with a mental disorder","F","Female","TOTAL_15","15 years old and over","LOW_CI","Lower confidence interval",-0.1,,
